	1417	0.3
	0	 25.455950	 29.372250	  7.832600
	0	 27.414100	 27.414100	  7.832600
	0	 29.372250	 29.372250	  7.832600
	1	 31.330400	 27.414100	  7.832600
	1	  7.832600	 31.330400	  7.832600
	1	 11.748900	 31.330400	  7.832600
	1	 15.665200	 31.330400	  7.832600
	1	 19.581500	 31.330400	  7.832600
	1	 23.497800	 31.330400	  7.832600
	1	 27.414100	 31.330400	  7.832600
	1	 31.330400	 31.330400	  7.832600
	1	 13.707050	  5.874450	 11.748900
	1	 17.623350	  5.874450	 11.748900
	1	 21.539650	  5.874450	 11.748900
	1	 25.455950	  5.874450	 11.748900
	1	  7.832600	  7.832600	 11.748900
	1	 11.748900	  7.832600	 11.748900
	0	 15.665200	  7.832600	 11.748900
	0	 19.581500	  7.832600	 11.748900
	0	 23.497800	  7.832600	 11.748900
	0	 27.414100	  7.832600	 11.748900
	1	 31.330400	  7.832600	 11.748900
	1	  5.874450	 13.707050	 11.748900
	0	  7.832600	 11.748900	 11.748900
	0	 31.330400	 11.748900	 11.748900
	1	 33.288550	 13.707050	 11.748900
	1	  5.874450	 17.623350	 11.748900
	0	  7.832600	 15.665200	 11.748900
	0	 31.330400	 15.665200	 11.748900
	1	 33.288550	 17.623350	 11.748900
	1	  5.874450	 21.539650	 11.748900
	0	  7.832600	 19.581500	 11.748900
	0	 31.330400	 19.581500	 11.748900
	1	 33.288550	 21.539650	 11.748900
	1	  5.874450	 25.455950	 11.748900
	0	  7.832600	 23.497800	 11.748900
	0	 31.330400	 23.497800	 11.748900
	1	 33.288550	 25.455950	 11.748900
	0	  7.832600	 27.414100	 11.748900
	0	 31.330400	 27.414100	 11.748900
	1	  7.832600	 31.330400	 11.748900
	0	 11.748900	 31.330400	 11.748900
	1	 13.707050	 33.288550	 11.748900
	0	 15.665200	 31.330400	 11.748900
	1	 17.623350	 33.288550	 11.748900
	0	 19.581500	 31.330400	 11.748900
	1	 21.539650	 33.288550	 11.748900
	0	 23.497800	 31.330400	 11.748900
	1	 25.455950	 33.288550	 11.748900
	0	 27.414100	 31.330400	 11.748900
	1	 31.330400	 31.330400	 11.748900
	1	 13.707050	  5.874450	 15.665200
	1	 15.665200	  3.916300	 15.665200
	0	 17.623350	  5.874450	 15.665200
	1	 19.581500	  3.916300	 15.665200
	0	 21.539650	  5.874450	 15.665200
	1	 23.497800	  3.916300	 15.665200
	1	 25.455950	  5.874450	 15.665200
	1	  7.832600	  7.832600	 15.665200
	0	 11.748900	  7.832600	 15.665200
	0	 27.414100	  7.832600	 15.665200
	1	 31.330400	  7.832600	 15.665200
	1	  5.874450	 13.707050	 15.665200
	0	  7.832600	 11.748900	 15.665200
	0	 31.330400	 11.748900	 15.665200
	0	 33.288550	 13.707050	 15.665200
	1	  3.916300	 15.665200	 15.665200
	0	  5.874450	 17.623350	 15.665200
	0	 33.288550	 17.623350	 15.665200
	1	 35.246700	 15.665200	 15.665200
	1	  3.916300	 19.581500	 15.665200
	0	  5.874450	 21.539650	 15.665200
	0	 33.288550	 21.539650	 15.665200
	1	 35.246700	 19.581500	 15.665200
	1	  3.916300	 23.497800	 15.665200
	1	  5.874450	 25.455950	 15.665200
	1	 33.288550	 25.455950	 15.665200
	1	 35.246700	 23.497800	 15.665200
	2	  7.832600	 27.414100	 15.665200
	0	 31.330400	 27.414100	 15.665200
	1	  7.832600	 31.330400	 15.665200
	0	 11.748900	 31.330400	 15.665200
	0	 13.707050	 33.288550	 15.665200
	0	 17.623350	 33.288550	 15.665200
	0	 21.539650	 33.288550	 15.665200
	0	 25.455950	 33.288550	 15.665200
	0	 27.414100	 31.330400	 15.665200
	1	 31.330400	 31.330400	 15.665200
	1	 15.665200	 35.246700	 15.665200
	1	 19.581500	 35.246700	 15.665200
	1	 23.497800	 35.246700	 15.665200
	1	 13.707050	  5.874450	 19.581500
	1	 15.665200	  3.916300	 19.581500
	1	 19.581500	  3.916300	 19.581500
	1	 23.497800	  3.916300	 19.581500
	1	 25.455950	  5.874450	 19.581500
	1	  7.832600	  7.832600	 19.581500
	0	 11.748900	  7.832600	 19.581500
	0	 27.414100	  7.832600	 19.581500
	1	 31.330400	  7.832600	 19.581500
	0	  5.874450	 13.707050	 19.581500
	0	  7.832600	 11.748900	 19.581500
	0	 31.330400	 11.748900	 19.581500
	1	 33.288550	 13.707050	 19.581500
	1	  3.916300	 15.665200	 19.581500
	1	 35.246700	 15.665200	 19.581500
	1	  3.916300	 19.581500	 19.581500
	1	 35.246700	 19.581500	 19.581500
	1	  3.916300	 23.497800	 19.581500
	0	  5.874450	 25.455950	 19.581500
	1	 33.288550	 25.455950	 19.581500
	1	 35.246700	 23.497800	 19.581500
	0	  7.832600	 27.414100	 19.581500
	0	 31.330400	 27.414100	 19.581500
	1	  7.832600	 31.330400	 19.581500
	0	 11.748900	 31.330400	 19.581500
	0	 13.707050	 33.288550	 19.581500
	1	 25.455950	 33.288550	 19.581500
	0	 27.414100	 31.330400	 19.581500
	1	 31.330400	 31.330400	 19.581500
	1	 15.665200	 35.246700	 19.581500
	1	 19.581500	 35.246700	 19.581500
	1	 23.497800	 35.246700	 19.581500
	0	 13.707050	  5.874450	 23.497800
	1	 15.665200	  3.916300	 23.497800
	0	 17.623350	  5.874450	 23.497800
	1	 19.581500	  3.916300	 23.497800
	0	 21.539650	  5.874450	 23.497800
	1	 23.497800	  3.916300	 23.497800
	1	 25.455950	  5.874450	 23.497800
	1	  7.832600	  7.832600	 23.497800
	0	 11.748900	  7.832600	 23.497800
	0	 27.414100	  7.832600	 23.497800
	1	 31.330400	  7.832600	 23.497800
	1	  5.874450	 13.707050	 23.497800
	0	  7.832600	 11.748900	 23.497800
	0	 31.330400	 11.748900	 23.497800
	1	 33.288550	 13.707050	 23.497800
	1	  3.916300	 15.665200	 23.497800
	0	  5.874450	 17.623350	 23.497800
	2	 33.288550	 17.623350	 23.497800
	1	 35.246700	 15.665200	 23.497800
	1	  3.916300	 19.581500	 23.497800
	0	  5.874450	 21.539650	 23.497800
	0	 33.288550	 21.539650	 23.497800
	1	 35.246700	 19.581500	 23.497800
	1	  3.916300	 23.497800	 23.497800
	1	  5.874450	 25.455950	 23.497800
	1	 33.288550	 25.455950	 23.497800
	1	 35.246700	 23.497800	 23.497800
	2	  7.832600	 27.414100	 23.497800
	0	 31.330400	 27.414100	 23.497800
	1	  7.832600	 31.330400	 23.497800
	0	 11.748900	 31.330400	 23.497800
	1	 13.707050	 33.288550	 23.497800
	0	 17.623350	 33.288550	 23.497800
	0	 21.539650	 33.288550	 23.497800
	0	 25.455950	 33.288550	 23.497800
	0	 27.414100	 31.330400	 23.497800
	1	 31.330400	 31.330400	 23.497800
	1	 15.665200	 35.246700	 23.497800
	1	 19.581500	 35.246700	 23.497800
	1	 23.497800	 35.246700	 23.497800
	1	 13.707050	  5.874450	 27.414100
	1	 17.623350	  5.874450	 27.414100
	1	 21.539650	  5.874450	 27.414100
	1	 25.455950	  5.874450	 27.414100
	1	  7.832600	  7.832600	 27.414100
	1	 11.748900	  7.832600	 27.414100
	0	 15.665200	  7.832600	 27.414100
	0	 19.581500	  7.832600	 27.414100
	0	 23.497800	  7.832600	 27.414100
	0	 27.414100	  7.832600	 27.414100
	1	 31.330400	  7.832600	 27.414100
	1	  5.874450	 13.707050	 27.414100
	0	  7.832600	 11.748900	 27.414100
	0	 31.330400	 11.748900	 27.414100
	1	 33.288550	 13.707050	 27.414100
	1	  5.874450	 17.623350	 27.414100
	0	  7.832600	 15.665200	 27.414100
	0	 31.330400	 15.665200	 27.414100
	1	 33.288550	 17.623350	 27.414100
	1	  5.874450	 21.539650	 27.414100
	0	  7.832600	 19.581500	 27.414100
	0	 31.330400	 19.581500	 27.414100
	1	 33.288550	 21.539650	 27.414100
	1	  5.874450	 25.455950	 27.414100
	2	  7.832600	 23.497800	 27.414100
	0	 31.330400	 23.497800	 27.414100
	1	 33.288550	 25.455950	 27.414100
	0	  7.832600	 27.414100	 27.414100
	0	 31.330400	 27.414100	 27.414100
	1	  7.832600	 31.330400	 27.414100
	0	 11.748900	 31.330400	 27.414100
	1	 13.707050	 33.288550	 27.414100
	0	 15.665200	 31.330400	 27.414100
	1	 17.623350	 33.288550	 27.414100
	0	 19.581500	 31.330400	 27.414100
	1	 21.539650	 33.288550	 27.414100
	0	 23.497800	 31.330400	 27.414100
	1	 25.455950	 33.288550	 27.414100
	0	 27.414100	 31.330400	 27.414100
	1	 31.330400	 31.330400	 27.414100
	1	  7.832600	  7.832600	 31.330400
	1	  9.790750	  9.790750	 31.330400
	1	 11.748900	  7.832600	 31.330400
	1	 13.707050	  9.790750	 31.330400
	1	 15.665200	  7.832600	 31.330400
	0	 17.623350	  9.790750	 31.330400
	1	 19.581500	  7.832600	 31.330400
	1	 21.539650	  9.790750	 31.330400
	1	 23.497800	  7.832600	 31.330400
	0	 25.455950	  9.790750	 31.330400
	1	 27.414100	  7.832600	 31.330400
	1	 29.372250	  9.790750	 31.330400
	1	 31.330400	  7.832600	 31.330400
	1	  7.832600	 11.748900	 31.330400
	1	  9.790750	 13.707050	 31.330400
	0	 11.748900	 11.748900	 31.330400
	0	 15.665200	 11.748900	 31.330400
	0	 19.581500	 11.748900	 31.330400
	0	 23.497800	 11.748900	 31.330400
	0	 27.414100	 11.748900	 31.330400
	1	 29.372250	 13.707050	 31.330400
	1	 31.330400	 11.748900	 31.330400
	1	  7.832600	 15.665200	 31.330400
	0	  9.790750	 17.623350	 31.330400
	0	 11.748900	 15.665200	 31.330400
	0	 27.414100	 15.665200	 31.330400
	0	 29.372250	 17.623350	 31.330400
	1	 31.330400	 15.665200	 31.330400
	1	  7.832600	 19.581500	 31.330400
	1	  9.790750	 21.539650	 31.330400
	0	 11.748900	 19.581500	 31.330400
	0	 27.414100	 19.581500	 31.330400
	0	 29.372250	 21.539650	 31.330400
	1	 31.330400	 19.581500	 31.330400
	1	  7.832600	 23.497800	 31.330400
	1	  9.790750	 25.455950	 31.330400
	0	 11.748900	 23.497800	 31.330400
	0	 27.414100	 23.497800	 31.330400
	0	 29.372250	 25.455950	 31.330400
	1	 31.330400	 23.497800	 31.330400
	1	  7.832600	 27.414100	 31.330400
	1	  9.790750	 29.372250	 31.330400
	1	 11.748900	 27.414100	 31.330400
	1	 13.707050	 29.372250	 31.330400
	0	 15.665200	 27.414100	 31.330400
	0	 17.623350	 29.372250	 31.330400
	0	 19.581500	 27.414100	 31.330400
	0	 21.539650	 29.372250	 31.330400
	2	 23.497800	 27.414100	 31.330400
	0	 25.455950	 29.372250	 31.330400
	0	 27.414100	 27.414100	 31.330400
	1	 29.372250	 29.372250	 31.330400
	1	 31.330400	 27.414100	 31.330400
	1	  7.832600	 31.330400	 31.330400
	1	 11.748900	 31.330400	 31.330400
	1	 15.665200	 31.330400	 31.330400
	1	 19.581500	 31.330400	 31.330400
	1	 23.497800	 31.330400	 31.330400
	1	 27.414100	 31.330400	 31.330400
	1	 31.330400	 31.330400	 31.330400
	1	 15.665200	 15.665200	 35.246700
	1	 17.623350	 17.623350	 35.246700
	1	 19.581500	 15.665200	 35.246700
	1	 21.539650	 17.623350	 35.246700
	1	 23.497800	 15.665200	 35.246700
	1	 15.665200	 19.581500	 35.246700
	1	 17.623350	 21.539650	 35.246700
	1	 19.581500	 19.581500	 35.246700
	1	 21.539650	 21.539650	 35.246700
	1	 23.497800	 19.581500	 35.246700
	1	 15.665200	 23.497800	 35.246700
	1	 19.581500	 23.497800	 35.246700
	1	 23.497800	 23.497800	 35.246700
	1	 11.748900	 13.707050	  5.874450
	1	 13.707050	 11.748900	  5.874450
	1	 15.665200	 13.707050	  5.874450
	1	 17.623350	 11.748900	  5.874450
	0	 19.581500	 13.707050	  5.874450
	1	 21.539650	 11.748900	  5.874450
	1	 23.497800	 13.707050	  5.874450
	1	 25.455950	 11.748900	  5.874450
	1	 27.414100	 13.707050	  5.874450
	1	 11.748900	 17.623350	  5.874450
	1	 13.707050	 15.665200	  5.874450
	0	 15.665200	 17.623350	  5.874450
	0	 17.623350	 15.665200	  5.874450
	0	 21.539650	 15.665200	  5.874450
	0	 23.497800	 17.623350	  5.874450
	0	 25.455950	 15.665200	  5.874450
	1	 27.414100	 17.623350	  5.874450
	1	 11.748900	 21.539650	  5.874450
	1	 13.707050	 19.581500	  5.874450
	0	 15.665200	 21.539650	  5.874450
	0	 23.497800	 21.539650	  5.874450
	0	 25.455950	 19.581500	  5.874450
	1	 27.414100	 21.539650	  5.874450
	1	 11.748900	 25.455950	  5.874450
	1	 13.707050	 23.497800	  5.874450
	1	 15.665200	 25.455950	  5.874450
	0	 17.623350	 23.497800	  5.874450
	2	 19.581500	 25.455950	  5.874450
	2	 21.539650	 23.497800	  5.874450
	1	 23.497800	 25.455950	  5.874450
	2	 25.455950	 23.497800	  5.874450
	1	 27.414100	 25.455950	  5.874450
	1	 13.707050	 27.414100	  5.874450
	1	 17.623350	 27.414100	  5.874450
	1	 21.539650	 27.414100	  5.874450
	1	 25.455950	 27.414100	  5.874450
	1	  7.832600	  9.790750	  9.790750
	1	  9.790750	  7.832600	  9.790750
	1	 13.707050	  7.832600	  9.790750
	1	 17.623350	  7.832600	  9.790750
	1	 21.539650	  7.832600	  9.790750
	1	 25.455950	  7.832600	  9.790750
	1	 29.372250	  7.832600	  9.790750
	0	 31.330400	  9.790750	  9.790750
	0	  7.832600	 13.707050	  9.790750
	0	 31.330400	 13.707050	  9.790750
	0	  7.832600	 17.623350	  9.790750
	0	 31.330400	 17.623350	  9.790750
	0	  7.832600	 21.539650	  9.790750
	0	 31.330400	 21.539650	  9.790750
	0	  7.832600	 25.455950	  9.790750
	0	 31.330400	 25.455950	  9.790750
	1	  7.832600	 29.372250	  9.790750
	0	 31.330400	 29.372250	  9.790750
	1	  9.790750	 31.330400	  9.790750
	0	 13.707050	 31.330400	  9.790750
	1	 17.623350	 31.330400	  9.790750
	0	 21.539650	 31.330400	  9.790750
	0	 25.455950	 31.330400	  9.790750
	1	 29.372250	 31.330400	  9.790750
	1	 11.748900	  5.874450	 13.707050
	1	 15.665200	  5.874450	 13.707050
	0	 19.581500	  5.874450	 13.707050
	0	 23.497800	  5.874450	 13.707050
	1	 27.414100	  5.874450	 13.707050
	1	  7.832600	  9.790750	 13.707050
	1	  9.790750	  7.832600	 13.707050
	1	 29.372250	  7.832600	 13.707050
	1	 31.330400	  9.790750	 13.707050
	1	  5.874450	 11.748900	 13.707050
	1	 33.288550	 11.748900	 13.707050
	1	  5.874450	 15.665200	 13.707050
	0	 33.288550	 15.665200	 13.707050
	1	  5.874450	 19.581500	 13.707050
	0	 33.288550	 19.581500	 13.707050
	0	  5.874450	 23.497800	 13.707050
	1	 33.288550	 23.497800	 13.707050
	1	  5.874450	 27.414100	 13.707050
	0	  7.832600	 29.372250	 13.707050
	0	 31.330400	 29.372250	 13.707050
	1	 33.288550	 27.414100	 13.707050
	1	  9.790750	 31.330400	 13.707050
	1	 11.748900	 33.288550	 13.707050
	1	 15.665200	 33.288550	 13.707050
	1	 19.581500	 33.288550	 13.707050
	1	 23.497800	 33.288550	 13.707050
	1	 27.414100	 33.288550	 13.707050
	1	 29.372250	 31.330400	 13.707050
	1	 11.748900	  5.874450	 17.623350
	0	 15.665200	  5.874450	 17.623350
	1	 17.623350	  3.916300	 17.623350
	1	 21.539650	  3.916300	 17.623350
	0	 23.497800	  5.874450	 17.623350
	1	 27.414100	  5.874450	 17.623350
	1	  7.832600	  9.790750	 17.623350
	1	  9.790750	  7.832600	 17.623350
	0	 29.372250	  7.832600	 17.623350
	1	 31.330400	  9.790750	 17.623350
	1	  5.874450	 11.748900	 17.623350
	1	 33.288550	 11.748900	 17.623350
	1	  3.916300	 17.623350	 17.623350
	0	  5.874450	 15.665200	 17.623350
	0	 33.288550	 15.665200	 17.623350
	1	 35.246700	 17.623350	 17.623350
	1	  3.916300	 21.539650	 17.623350
	1	 35.246700	 21.539650	 17.623350
	0	  5.874450	 23.497800	 17.623350
	0	 33.288550	 23.497800	 17.623350
	1	  5.874450	 27.414100	 17.623350
	1	  7.832600	 29.372250	 17.623350
	1	 31.330400	 29.372250	 17.623350
	1	 33.288550	 27.414100	 17.623350
	1	  9.790750	 31.330400	 17.623350
	1	 11.748900	 33.288550	 17.623350
	0	 15.665200	 33.288550	 17.623350
	0	 23.497800	 33.288550	 17.623350
	1	 27.414100	 33.288550	 17.623350
	0	 29.372250	 31.330400	 17.623350
	1	 17.623350	 35.246700	 17.623350
	1	 21.539650	 35.246700	 17.623350
	1	 11.748900	  5.874450	 21.539650
	0	 15.665200	  5.874450	 21.539650
	1	 17.623350	  3.916300	 21.539650
	0	 21.539650	  3.916300	 21.539650
	0	 23.497800	  5.874450	 21.539650
	1	 27.414100	  5.874450	 21.539650
	0	  7.832600	  9.790750	 21.539650
	1	  9.790750	  7.832600	 21.539650
	1	 29.372250	  7.832600	 21.539650
	0	 31.330400	  9.790750	 21.539650
	1	  5.874450	 11.748900	 21.539650
	1	 33.288550	 11.748900	 21.539650
	1	  3.916300	 17.623350	 21.539650
	1	  5.874450	 15.665200	 21.539650
	0	 33.288550	 15.665200	 21.539650
	1	 35.246700	 17.623350	 21.539650
	1	  3.916300	 21.539650	 21.539650
	1	 35.246700	 21.539650	 21.539650
	0	  5.874450	 23.497800	 21.539650
	0	 33.288550	 23.497800	 21.539650
	0	  5.874450	 27.414100	 21.539650
	0	  7.832600	 29.372250	 21.539650
	0	 31.330400	 29.372250	 21.539650
	1	 33.288550	 27.414100	 21.539650
	0	  9.790750	 31.330400	 21.539650
	1	 11.748900	 33.288550	 21.539650
	1	 15.665200	 33.288550	 21.539650
	0	 23.497800	 33.288550	 21.539650
	1	 27.414100	 33.288550	 21.539650
	1	 29.372250	 31.330400	 21.539650
	1	 17.623350	 35.246700	 21.539650
	1	 21.539650	 35.246700	 21.539650
	1	 11.748900	  5.874450	 25.455950
	0	 15.665200	  5.874450	 25.455950
	0	 19.581500	  5.874450	 25.455950
	0	 23.497800	  5.874450	 25.455950
	1	 27.414100	  5.874450	 25.455950
	0	  7.832600	  9.790750	 25.455950
	1	  9.790750	  7.832600	 25.455950
	0	 29.372250	  7.832600	 25.455950
	1	 31.330400	  9.790750	 25.455950
	1	  5.874450	 11.748900	 25.455950
	1	 33.288550	 11.748900	 25.455950
	1	  5.874450	 15.665200	 25.455950
	0	 33.288550	 15.665200	 25.455950
	1	  5.874450	 19.581500	 25.455950
	1	 33.288550	 19.581500	 25.455950
	1	  5.874450	 23.497800	 25.455950
	0	 33.288550	 23.497800	 25.455950
	1	  5.874450	 27.414100	 25.455950
	1	  7.832600	 29.372250	 25.455950
	0	 31.330400	 29.372250	 25.455950
	1	 33.288550	 27.414100	 25.455950
	0	  9.790750	 31.330400	 25.455950
	1	 11.748900	 33.288550	 25.455950
	1	 15.665200	 33.288550	 25.455950
	0	 19.581500	 33.288550	 25.455950
	0	 23.497800	 33.288550	 25.455950
	1	 27.414100	 33.288550	 25.455950
	1	 29.372250	 31.330400	 25.455950
	1	  7.832600	  9.790750	 29.372250
	0	  9.790750	  7.832600	 29.372250
	0	 13.707050	  7.832600	 29.372250
	0	 17.623350	  7.832600	 29.372250
	1	 21.539650	  7.832600	 29.372250
	1	 25.455950	  7.832600	 29.372250
	1	 29.372250	  7.832600	 29.372250
	1	 31.330400	  9.790750	 29.372250
	0	  7.832600	 13.707050	 29.372250
	0	 31.330400	 13.707050	 29.372250
	1	  7.832600	 17.623350	 29.372250
	1	 31.330400	 17.623350	 29.372250
	0	  7.832600	 21.539650	 29.372250
	0	 31.330400	 21.539650	 29.372250
	1	  7.832600	 25.455950	 29.372250
	0	 31.330400	 25.455950	 29.372250
	1	  7.832600	 29.372250	 29.372250
	1	 31.330400	 29.372250	 29.372250
	1	  9.790750	 31.330400	 29.372250
	0	 13.707050	 31.330400	 29.372250
	0	 17.623350	 31.330400	 29.372250
	0	 21.539650	 31.330400	 29.372250
	0	 25.455950	 31.330400	 29.372250
	0	 29.372250	 31.330400	 29.372250
	1	 11.748900	 13.707050	 33.288550
	1	 13.707050	 11.748900	 33.288550
	1	 15.665200	 13.707050	 33.288550
	1	 17.623350	 11.748900	 33.288550
	1	 19.581500	 13.707050	 33.288550
	1	 21.539650	 11.748900	 33.288550
	0	 23.497800	 13.707050	 33.288550
	1	 25.455950	 11.748900	 33.288550
	1	 27.414100	 13.707050	 33.288550
	1	 11.748900	 17.623350	 33.288550
	1	 13.707050	 15.665200	 33.288550
	0	 15.665200	 17.623350	 33.288550
	1	 17.623350	 15.665200	 33.288550
	0	 21.539650	 15.665200	 33.288550
	0	 23.497800	 17.623350	 33.288550
	0	 25.455950	 15.665200	 33.288550
	1	 27.414100	 17.623350	 33.288550
	1	 11.748900	 21.539650	 33.288550
	1	 13.707050	 19.581500	 33.288550
	0	 15.665200	 21.539650	 33.288550
	0	 23.497800	 21.539650	 33.288550
	1	 25.455950	 19.581500	 33.288550
	1	 27.414100	 21.539650	 33.288550
	1	 11.748900	 25.455950	 33.288550
	1	 13.707050	 23.497800	 33.288550
	1	 15.665200	 25.455950	 33.288550
	0	 17.623350	 23.497800	 33.288550
	0	 19.581500	 25.455950	 33.288550
	0	 21.539650	 23.497800	 33.288550
	0	 23.497800	 25.455950	 33.288550
	0	 25.455950	 23.497800	 33.288550
	1	 27.414100	 25.455950	 33.288550
	1	 13.707050	 27.414100	 33.288550
	1	 17.623350	 27.414100	 33.288550
	1	 21.539650	 27.414100	 33.288550
	1	 25.455950	 27.414100	 33.288550
	0	 13.707050	 13.707050	  7.832600
	0	 17.623350	 13.707050	  7.832600
	0	 21.539650	 13.707050	  7.832600
	0	 25.455950	 13.707050	  7.832600
	0	 13.707050	 17.623350	  7.832600
	2	 15.665200	 15.665200	  7.832600
	2	 17.623350	 17.623350	  7.832600
	2	 19.581500	 15.665200	  7.832600
	2	 21.539650	 17.623350	  7.832600
	2	 23.497800	 15.665200	  7.832600
	2	 25.455950	 17.623350	  7.832600
	0	 13.707050	 21.539650	  7.832600
	2	 15.665200	 19.581500	  7.832600
	2	 17.623350	 21.539650	  7.832600
	2	 21.539650	 21.539650	  7.832600
	2	 23.497800	 19.581500	  7.832600
	0	 25.455950	 21.539650	  7.832600
	2	 13.707050	 25.455950	  7.832600
	2	 15.665200	 23.497800	  7.832600
	0	 17.623350	 25.455950	  7.832600
	2	 19.581500	 23.497800	  7.832600
	0	 21.539650	 25.455950	  7.832600
	2	 23.497800	 23.497800	  7.832600
	0	 25.455950	 25.455950	  7.832600
	2	  9.790750	  9.790750	 11.748900
	2	 13.707050	  9.790750	 11.748900
	0	 17.623350	  9.790750	 11.748900
	2	 21.539650	  9.790750	 11.748900
	2	 25.455950	  9.790750	 11.748900
	0	 29.372250	  9.790750	 11.748900
	2	  9.790750	 13.707050	 11.748900
	2	 29.372250	 13.707050	 11.748900
	2	  9.790750	 17.623350	 11.748900
	2	 29.372250	 17.623350	 11.748900
	2	  9.790750	 21.539650	 11.748900
	2	 29.372250	 21.539650	 11.748900
	2	  9.790750	 25.455950	 11.748900
	0	 29.372250	 25.455950	 11.748900
	0	  9.790750	 29.372250	 11.748900
	2	 13.707050	 29.372250	 11.748900
	2	 17.623350	 29.372250	 11.748900
	0	 21.539650	 29.372250	 11.748900
	2	 25.455950	 29.372250	 11.748900
	0	 29.372250	 29.372250	 11.748900
	2	  9.790750	  9.790750	 15.665200
	2	 13.707050	  9.790750	 15.665200
	2	 15.665200	  7.832600	 15.665200
	2	 19.581500	  7.832600	 15.665200
	0	 23.497800	  7.832600	 15.665200
	0	 25.455950	  9.790750	 15.665200
	2	 29.372250	  9.790750	 15.665200
	0	  9.790750	 13.707050	 15.665200
	2	 29.372250	 13.707050	 15.665200
	0	  7.832600	 15.665200	 15.665200
	2	 31.330400	 15.665200	 15.665200
	0	  7.832600	 19.581500	 15.665200
	0	 31.330400	 19.581500	 15.665200
	2	  7.832600	 23.497800	 15.665200
	0	  9.790750	 25.455950	 15.665200
	2	 29.372250	 25.455950	 15.665200
	2	 31.330400	 23.497800	 15.665200
	0	  9.790750	 29.372250	 15.665200
	2	 13.707050	 29.372250	 15.665200
	2	 25.455950	 29.372250	 15.665200
	2	 29.372250	 29.372250	 15.665200
	2	 15.665200	 31.330400	 15.665200
	2	 19.581500	 31.330400	 15.665200
	0	 23.497800	 31.330400	 15.665200
	0	 17.623350	  5.874450	 19.581500
	2	 21.539650	  5.874450	 19.581500
	0	  9.790750	  9.790750	 19.581500
	2	 13.707050	  9.790750	 19.581500
	2	 15.665200	  7.832600	 19.581500
	0	 23.497800	  7.832600	 19.581500
	2	 25.455950	  9.790750	 19.581500
	0	 29.372250	  9.790750	 19.581500
	2	  9.790750	 13.707050	 19.581500
	0	 29.372250	 13.707050	 19.581500
	0	  5.874450	 17.623350	 19.581500
	2	  7.832600	 15.665200	 19.581500
	2	 31.330400	 15.665200	 19.581500
	2	 33.288550	 17.623350	 19.581500
	0	  5.874450	 21.539650	 19.581500
	0	 33.288550	 21.539650	 19.581500
	0	  7.832600	 23.497800	 19.581500
	0	  9.790750	 25.455950	 19.581500
	0	 29.372250	 25.455950	 19.581500
